-0.00042601,-0.0032944,-0.0010339,-0.00080871,0.00069675,-0.0025899
-0.00045632,-0.003523,-0.0011079,-0.0008652,0.00074658,-0.0027694
-0.00048799,-0.0037573,-0.0011852,-0.00092339,0.00079867,-0.0029532
-0.00052105,-0.0039969,-0.001266,-0.00098317,0.00085307,-0.0031411
-0.00055551,-0.0042413,-0.0013503,-0.0010445,0.00090984,-0.0033325
-0.00059141,-0.00449,-0.0014381,-0.0011073,0.000969,-0.0035272
-0.00062877,-0.0047426,-0.0015296,-0.0011714,0.0010306,-0.0037246
-0.00066761,-0.0049986,-0.0016248,-0.0012368,0.0010947,-0.0039245
-0.00070796,-0.0052574,-0.0017237,-0.0013034,0.0011613,-0.0041263
-0.00074985,-0.0055187,-0.0018265,-0.0013712,0.0012305,-0.0043298
-0.0007933,-0.005782,-0.0019332,-0.00144,0.0013024,-0.0045345
-0.00083832,-0.0060468,-0.0020438,-0.0015098,0.0013768,-0.0047401
-0.00088496,-0.0063128,-0.0021584,-0.0015805,0.001454,-0.0049462
-0.00093322,-0.0065796,-0.0022772,-0.0016521,0.001534,-0.0051526
-0.00098313,-0.0068468,-0.0024001,-0.0017245,0.0016167,-0.0053589
-0.0010347,-0.0071141,-0.0025272,-0.0017976,0.0017023,-0.005565
-0.001088,-0.0073812,-0.0026585,-0.0018715,0.0017907,-0.0057705
-0.001143,-0.007648,-0.0027942,-0.001946,0.0018821,-0.0059753
-0.0011998,-0.0079143,-0.0029343,-0.0020212,0.0019764,-0.0061792
-0.0012583,-0.0081798,-0.0030789,-0.002097,0.0020736,-0.0063821
-0.0013186,-0.0084446,-0.0032279,-0.0021735,0.002174,-0.006584
-0.0013807,-0.0087086,-0.0033816,-0.0022506,0.0022774,-0.0067848
-0.0014447,-0.0089717,-0.0035398,-0.0023284,0.0023839,-0.0069845
-0.0015105,-0.0092341,-0.0037028,-0.0024068,0.0024935,-0.0071831
-0.0015781,-0.0094959,-0.0038705,-0.002486,0.0026064,-0.0073807
-0.0016477,-0.0097572,-0.004043,-0.0025659,0.0027225,-0.0075775
-0.0017191,-0.010018,-0.0042204,-0.0026465,0.0028418,-0.0077735
-0.0017925,-0.010279,-0.0044027,-0.002728,0.0029645,-0.0079691
-0.0018679,-0.01054,-0.00459,-0.0028105,0.0030905,-0.0081644
-0.0019452,-0.010802,-0.0047823,-0.0028939,0.0032199,-0.0083596
-0.0020245,-0.011064,-0.0049797,-0.0029783,0.0033527,-0.0085551
-0.0021058,-0.011328,-0.0051823,-0.0030639,0.0034889,-0.0087511
-0.0021891,-0.011594,-0.00539,-0.0031508,0.0036287,-0.008948
-0.0022744,-0.011861,-0.005603,-0.0032389,0.0037719,-0.0091462
-0.0023619,-0.012132,-0.0058213,-0.0033285,0.0039187,-0.009346
-0.0024513,-0.012405,-0.006045,-0.0034196,0.0040692,-0.0095478
-0.0025429,-0.012682,-0.0062741,-0.0035123,0.0042232,-0.009752
-0.0026365,-0.012963,-0.0065087,-0.0036067,0.004381,-0.009959
-0.0027323,-0.013248,-0.0067488,-0.003703,0.0045424,-0.010169
-0.0028301,-0.013539,-0.0069944,-0.0038012,0.0047076,-0.010383
-0.0029301,-0.013834,-0.0072458,-0.0039014,0.0048765,-0.010601
-0.0030323,-0.014136,-0.0075028,-0.0040038,0.0050493,-0.010823
-0.0031366,-0.014444,-0.0077655,-0.0041083,0.0052259,-0.011049
-0.003243,-0.014759,-0.008034,-0.0042152,0.0054064,-0.011281
-0.0033517,-0.015082,-0.0083084,-0.0043244,0.0055908,-0.011518
-0.0034625,-0.015411,-0.0085886,-0.0044362,0.0057791,-0.011761
-0.0035756,-0.015749,-0.0088748,-0.0045505,0.0059714,-0.012009
-0.0036908,-0.016095,-0.009167,-0.0046673,0.0061677,-0.012264
-0.0038082,-0.016449,-0.0094652,-0.0047869,0.0063681,-0.012525
-0.0039279,-0.016812,-0.0097695,-0.0049091,0.0065725,-0.012793
-0.0040498,-0.017183,-0.01008,-0.0050342,0.006781,-0.013067
-0.004174,-0.017564,-0.010397,-0.005162,0.0069937,-0.013348
-0.0043003,-0.017953,-0.01072,-0.0052926,0.0072105,-0.013635
-0.004429,-0.018352,-0.011049,-0.005426,0.0074316,-0.01393
-0.0045599,-0.018759,-0.011384,-0.0055622,0.0076568,-0.014231
-0.004693,-0.019176,-0.011726,-0.0057013,0.0078863,-0.014539
-0.0048284,-0.019601,-0.012074,-0.0058432,0.0081202,-0.014854
-0.0049662,-0.020035,-0.012429,-0.0059878,0.0083583,-0.015175
-0.0051061,-0.020477,-0.012791,-0.0061352,0.0086008,-0.015503
-0.0052484,-0.020928,-0.013159,-0.0062854,0.0088476,-0.015836
-0.005393,-0.021386,-0.013533,-0.0064382,0.0090989,-0.016176
-0.0055399,-0.021852,-0.013914,-0.0065936,0.0093546,-0.016521
-0.0056891,-0.022326,-0.014302,-0.0067515,0.0096148,-0.016871
-0.0058406,-0.022806,-0.014697,-0.006912,0.0098794,-0.017227
-0.0059944,-0.023292,-0.015098,-0.0070749,0.010149,-0.017587
-0.0061506,-0.023785,-0.015506,-0.0072402,0.010422,-0.017952
-0.0063091,-0.024283,-0.015921,-0.0074077,0.010701,-0.01832
-0.0064699,-0.024787,-0.016343,-0.0075774,0.010983,-0.018693
-0.0066331,-0.025295,-0.016772,-0.0077493,0.011271,-0.019068
-0.0067986,-0.025808,-0.017208,-0.0079232,0.011563,-0.019447
-0.0069665,-0.026324,-0.017651,-0.0080991,0.01186,-0.019828
-0.0071368,-0.026844,-0.018101,-0.0082768,0.012162,-0.020211
-0.0073094,-0.027367,-0.018559,-0.0084564,0.012468,-0.020596
-0.0074844,-0.027892,-0.019023,-0.0086378,0.012779,-0.020983
-0.0076618,-0.02842,-0.019494,-0.0088208,0.013095,-0.021371
-0.0078416,-0.02895,-0.019973,-0.0090055,0.013415,-0.02176
-0.0080238,-0.029481,-0.020459,-0.0091917,0.013741,-0.022149
-0.0082084,-0.030014,-0.020952,-0.0093795,0.014071,-0.022539
-0.0083954,-0.030547,-0.021453,-0.0095688,0.014406,-0.02293
-0.0085848,-0.031082,-0.021961,-0.0097595,0.014746,-0.02332
-0.0087766,-0.031617,-0.022477,-0.0099517,0.015091,-0.02371
-0.0089709,-0.032152,-0.022999,-0.010145,0.015441,-0.024101
-0.0091675,-0.032689,-0.02353,-0.01034,0.015796,-0.024491
-0.0093666,-0.033225,-0.024068,-0.010537,0.016156,-0.02488
-0.0095681,-0.033763,-0.024613,-0.010734,0.016521,-0.02527
-0.009772,-0.0343,-0.025166,-0.010934,0.016891,-0.025659
-0.0099784,-0.034839,-0.025727,-0.011135,0.017265,-0.026049
-0.010187,-0.035378,-0.026295,-0.011337,0.017646,-0.026438
-0.010398,-0.035919,-0.026871,-0.011541,0.018031,-0.026828
-0.010612,-0.036461,-0.027455,-0.011746,0.018421,-0.027219
-0.010828,-0.037004,-0.028046,-0.011953,0.018816,-0.02761
-0.011046,-0.03755,-0.028645,-0.012162,0.019217,-0.028002
-0.011267,-0.038098,-0.029252,-0.012373,0.019622,-0.028395
-0.01149,-0.038649,-0.029867,-0.012585,0.020033,-0.02879
-0.011715,-0.039202,-0.03049,-0.0128,0.020449,-0.029187
-0.011943,-0.03976,-0.031121,-0.013017,0.020871,-0.029586
-0.012174,-0.040321,-0.03176,-0.013236,0.021297,-0.029989
-0.012406,-0.040888,-0.032406,-0.013457,0.021729,-0.030394
-0.012641,-0.041459,-0.033061,-0.013681,0.022167,-0.030803
-0.012878,-0.042036,-0.033724,-0.013907,0.022609,-0.031215
-0.013117,-0.042619,-0.034395,-0.014135,0.023057,-0.031632
-0.013359,-0.043208,-0.035074,-0.014367,0.02351,-0.032054
-0.013603,-0.043804,-0.035762,-0.014601,0.023969,-0.032481
-0.013849,-0.044408,-0.036457,-0.014838,0.024433,-0.032914
-0.014097,-0.04502,-0.037161,-0.015078,0.024902,-0.033352
-0.014348,-0.04564,-0.037873,-0.015321,0.025377,-0.033797
-0.0146,-0.046269,-0.038593,-0.015567,0.025857,-0.034248
-0.014855,-0.046906,-0.039322,-0.015816,0.026343,-0.034705
-0.015112,-0.047554,-0.040059,-0.016069,0.026834,-0.03517
-0.015371,-0.04821,-0.040805,-0.016325,0.027331,-0.035642
-0.015632,-0.048877,-0.041559,-0.016584,0.027833,-0.036122
-0.015894,-0.049553,-0.042321,-0.016847,0.028341,-0.036609
-0.016159,-0.050239,-0.043092,-0.017113,0.028855,-0.037104
-0.016426,-0.050936,-0.043872,-0.017383,0.029374,-0.037606
-0.016695,-0.051642,-0.04466,-0.017656,0.029898,-0.038116
-0.016966,-0.052359,-0.045457,-0.017933,0.030428,-0.038634
-0.017239,-0.053086,-0.046262,-0.018213,0.030964,-0.039159
-0.017514,-0.053822,-0.047076,-0.018496,0.031505,-0.039692
-0.017791,-0.054568,-0.047899,-0.018783,0.032053,-0.040232
-0.018069,-0.055323,-0.04873,-0.019073,0.032605,-0.040779
-0.01835,-0.056087,-0.04957,-0.019366,0.033164,-0.041333
-0.018632,-0.05686,-0.050419,-0.019663,0.033728,-0.041894
-0.018916,-0.057641,-0.051276,-0.019962,0.034297,-0.04246
-0.019202,-0.058429,-0.052143,-0.020265,0.034873,-0.043032
-0.01949,-0.059225,-0.053018,-0.020571,0.035454,-0.04361
-0.019779,-0.060027,-0.053902,-0.020879,0.036041,-0.044192
-0.02007,-0.060835,-0.054795,-0.02119,0.036634,-0.044779
-0.020364,-0.061649,-0.055697,-0.021504,0.037232,-0.04537
-0.020658,-0.062467,-0.056607,-0.02182,0.037836,-0.045964
-0.020955,-0.06329,-0.057527,-0.022139,0.038446,-0.046561
-0.021254,-0.064115,-0.058455,-0.02246,0.039062,-0.04716
-0.021554,-0.064944,-0.059393,-0.022783,0.039683,-0.04776
-0.021856,-0.065774,-0.060339,-0.023108,0.040311,-0.048362
-0.02216,-0.066606,-0.061294,-0.023435,0.040944,-0.048964
-0.022466,-0.067438,-0.062259,-0.023763,0.041583,-0.049567
-0.022773,-0.068271,-0.063232,-0.024093,0.042227,-0.050168
-0.023082,-0.069102,-0.064214,-0.024425,0.042878,-0.050769
-0.023393,-0.069932,-0.065205,-0.024758,0.043534,-0.051368
-0.023706,-0.07076,-0.066206,-0.025092,0.044197,-0.051964
-0.024021,-0.071585,-0.067215,-0.025427,0.044865,-0.052558
-0.024337,-0.072406,-0.068233,-0.025763,0.045538,-0.053148
-0.024656,-0.073224,-0.06926,-0.0261,0.046218,-0.053735
-0.024976,-0.074037,-0.070297,-0.026438,0.046904,-0.054317
-0.025298,-0.074845,-0.071342,-0.026777,0.047595,-0.054895
-0.025622,-0.075648,-0.072396,-0.027116,0.048293,-0.055468
-0.025948,-0.076445,-0.07346,-0.027455,0.048996,-0.056035
-0.026276,-0.077236,-0.074532,-0.027795,0.049705,-0.056597
-0.026605,-0.078019,-0.075614,-0.028135,0.05042,-0.057153
-0.026936,-0.078796,-0.076704,-0.028476,0.05114,-0.057702
-0.02727,-0.079566,-0.077804,-0.028817,0.051867,-0.058245
-0.027605,-0.080328,-0.078913,-0.029158,0.0526,-0.058782
-0.027942,-0.081083,-0.080031,-0.029499,0.053338,-0.059312
-0.028281,-0.081829,-0.081158,-0.02984,0.054082,-0.059834
-0.028622,-0.082568,-0.082294,-0.030182,0.054833,-0.06035
-0.028964,-0.083298,-0.083439,-0.030523,0.055589,-0.060858
-0.029309,-0.084021,-0.084593,-0.030865,0.056351,-0.06136
-0.029655,-0.084735,-0.085757,-0.031206,0.057119,-0.061854
-0.030003,-0.085441,-0.086929,-0.031548,0.057893,-0.06234
-0.030353,-0.086138,-0.088111,-0.031889,0.058672,-0.06282
-0.030705,-0.086828,-0.089301,-0.032231,0.059458,-0.063292
-0.031059,-0.087509,-0.090501,-0.032573,0.06025,-0.063756
-0.031415,-0.088181,-0.09171,-0.032915,0.061047,-0.064214
-0.031772,-0.088846,-0.092929,-0.033257,0.061851,-0.064664
-0.032131,-0.089502,-0.094156,-0.033599,0.06266,-0.065107
-0.032492,-0.09015,-0.095392,-0.033941,0.063475,-0.065543
-0.032855,-0.09079,-0.096638,-0.034283,0.064296,-0.065972
-0.03322,-0.091422,-0.097893,-0.034625,0.065123,-0.066393
-0.033586,-0.092045,-0.099157,-0.034967,0.065956,-0.066807
-0.033955,-0.092661,-0.10043,-0.03531,0.066795,-0.067214
-0.034325,-0.093268,-0.10171,-0.035652,0.06764,-0.067614
-0.034696,-0.093866,-0.103,-0.035995,0.068491,-0.068006
-0.03507,-0.094457,-0.1043,-0.036337,0.069347,-0.068391
-0.035445,-0.095038,-0.10561,-0.03668,0.07021,-0.068769
-0.035822,-0.095611,-0.10693,-0.037022,0.071079,-0.069139
-0.036201,-0.096176,-0.10826,-0.037365,0.071953,-0.069501
-0.036582,-0.096731,-0.1096,-0.037707,0.072833,-0.069855
-0.036964,-0.097276,-0.11094,-0.038049,0.073719,-0.070201
-0.037349,-0.097813,-0.1123,-0.038391,0.074612,-0.070539
-0.037735,-0.098339,-0.11367,-0.038733,0.07551,-0.070868
-0.038123,-0.098855,-0.11504,-0.039074,0.076413,-0.071188
-0.038513,-0.099361,-0.11642,-0.039416,0.077323,-0.0715
-0.038904,-0.099856,-0.11781,-0.039756,0.078239,-0.071802
-0.039298,-0.10034,-0.11921,-0.040096,0.07916,-0.072094
-0.039693,-0.10081,-0.12062,-0.040436,0.080088,-0.072376
-0.040091,-0.10127,-0.12204,-0.040775,0.081021,-0.072648
-0.04049,-0.10172,-0.12347,-0.041113,0.08196,-0.07291
-0.040891,-0.10216,-0.12491,-0.041451,0.082905,-0.07316
-0.041295,-0.10258,-0.12636,-0.041787,0.083856,-0.073399
-0.0417,-0.10299,-0.12781,-0.042122,0.084813,-0.073627
-0.042108,-0.10338,-0.12928,-0.042457,0.085775,-0.073842
-0.042517,-0.10376,-0.13075,-0.04279,0.086744,-0.074046
-0.042929,-0.10413,-0.13223,-0.043122,0.087718,-0.074236
-0.043343,-0.10448,-0.13372,-0.043453,0.088698,-0.074414
-0.043759,-0.10481,-0.13522,-0.043782,0.089684,-0.074578
-0.044177,-0.10513,-0.13673,-0.04411,0.090675,-0.074729
-0.044598,-0.10543,-0.13825,-0.044437,0.091672,-0.074866
-0.045021,-0.10572,-0.13977,-0.044761,0.092676,-0.074989
-0.045447,-0.10599,-0.14131,-0.045085,0.093684,-0.075099
-0.045874,-0.10624,-0.14285,-0.045406,0.094699,-0.075194
-0.046304,-0.10648,-0.14441,-0.045727,0.095719,-0.075274
-0.046737,-0.1067,-0.14597,-0.046045,0.096746,-0.07534
-0.047172,-0.1069,-0.14754,-0.046362,0.097777,-0.075392
-0.047609,-0.10709,-0.14912,-0.046676,0.098815,-0.075429
-0.048049,-0.10726,-0.15071,-0.04699,0.099858,-0.075452
-0.048509,-0.10718,-0.1523,-0.047256,0.10091,-0.075271
-0.048989,-0.10686,-0.15389,-0.047477,0.10196,-0.07489
-0.049488,-0.10631,-0.15549,-0.047653,0.10301,-0.074312
-0.050008,-0.10553,-0.15708,-0.047785,0.10407,-0.073545
-0.050548,-0.10454,-0.15869,-0.047876,0.10514,-0.072598
-0.051107,-0.10334,-0.16029,-0.047928,0.10621,-0.07148
-0.051685,-0.10195,-0.1619,-0.047945,0.10728,-0.070204
-0.05228,-0.10039,-0.16351,-0.047928,0.10836,-0.068783
-0.052892,-0.098669,-0.16513,-0.047882,0.10944,-0.067233
-0.053519,-0.096818,-0.16674,-0.047811,0.11053,-0.06557
-0.054161,-0.094853,-0.16837,-0.047719,0.11162,-0.063811
-0.054814,-0.092798,-0.17,-0.04761,0.11271,-0.061975
-0.055478,-0.090674,-0.17163,-0.047488,0.11381,-0.060082
-0.056151,-0.088506,-0.17328,-0.04736,0.11492,-0.058151
-0.05683,-0.086318,-0.17492,-0.047228,0.11603,-0.056203
-0.057514,-0.084135,-0.17658,-0.047099,0.11715,-0.054257
-0.058201,-0.081981,-0.17825,-0.046977,0.11827,-0.052334
-0.058887,-0.07988,-0.17992,-0.046867,0.1194,-0.050454
-0.059572,-0.077855,-0.1816,-0.046773,0.12053,-0.048637
-0.060252,-0.075929,-0.1833,-0.0467,0.12167,-0.046901
-0.060925,-0.074124,-0.185,-0.046653,0.12282,-0.045265
-0.06159,-0.07246,-0.18672,-0.046635,0.12397,-0.043746
-0.062244,-0.070956,-0.18846,-0.04665,0.12513,-0.042359
-0.062884,-0.069628,-0.1902,-0.046702,0.1263,-0.041118
-0.06351,-0.068493,-0.19196,-0.046793,0.12747,-0.040038
-0.064119,-0.067563,-0.19374,-0.046927,0.12865,-0.039128
-0.064709,-0.066851,-0.19553,-0.047105,0.12984,-0.038398
-0.06528,-0.066363,-0.19733,-0.047331,0.13103,-0.037856
-0.065829,-0.066108,-0.19915,-0.047603,0.13224,-0.037507
-0.066356,-0.066088,-0.20099,-0.047925,0.13345,-0.037355
-0.06686,-0.066306,-0.20285,-0.048296,0.13467,-0.037402
-0.067341,-0.066761,-0.20472,-0.048715,0.13589,-0.037645
-0.067797,-0.067449,-0.20661,-0.049183,0.13713,-0.038084
-0.068229,-0.068364,-0.20852,-0.049698,0.13837,-0.038712
-0.068638,-0.069498,-0.21045,-0.050259,0.13961,-0.039523
-0.069023,-0.070841,-0.21239,-0.050863,0.14087,-0.040509
-0.069385,-0.072378,-0.21435,-0.051508,0.14213,-0.041658
-0.069725,-0.074096,-0.21632,-0.052191,0.1434,-0.042959
-0.070045,-0.075977,-0.21831,-0.052908,0.14468,-0.044396
-0.070346,-0.078003,-0.22031,-0.053656,0.14596,-0.045955
-0.07063,-0.080152,-0.22233,-0.054431,0.14725,-0.047619
-0.070899,-0.082405,-0.22436,-0.055228,0.14855,-0.049369
-0.071154,-0.084737,-0.22641,-0.056043,0.14985,-0.051186
-0.0714,-0.087125,-0.22846,-0.056872,0.15116,-0.053051
-0.071637,-0.089544,-0.23053,-0.057708,0.15247,-0.054942
-0.071869,-0.091969,-0.2326,-0.058548,0.15379,-0.05684
-0.072099,-0.094376,-0.23469,-0.059385,0.15512,-0.058723
-0.072329,-0.096739,-0.23678,-0.060216,0.15645,-0.06057
-0.072564,-0.099033,-0.23888,-0.061035,0.15778,-0.06236
-0.072804,-0.10123,-0.24099,-0.061837,0.15912,-0.064073
-0.073055,-0.10332,-0.2431,-0.062618,0.16046,-0.06569
-0.073318,-0.10527,-0.24521,-0.063373,0.16181,-0.067192
-0.073598,-0.10706,-0.24733,-0.064097,0.16316,-0.068561
-0.073896,-0.10867,-0.24945,-0.064788,0.16451,-0.069781
-0.074215,-0.11009,-0.25157,-0.065441,0.16587,-0.070837
-0.074558,-0.11129,-0.25369,-0.066053,0.16723,-0.071717
-0.074927,-0.11227,-0.25582,-0.066622,0.16859,-0.072408
-0.075325,-0.11302,-0.25794,-0.067145,0.16996,-0.072901
-0.075753,-0.11352,-0.26006,-0.06762,0.17133,-0.073189
-0.076212,-0.11377,-0.26218,-0.068046,0.1727,-0.073266
-0.076705,-0.11376,-0.26429,-0.068423,0.17408,-0.073129
-0.077232,-0.1135,-0.2664,-0.068749,0.17546,-0.072777
-0.077793,-0.11299,-0.26852,-0.069026,0.17684,-0.07221
-0.07839,-0.11222,-0.27062,-0.069253,0.17823,-0.071433
-0.079021,-0.11122,-0.27273,-0.069433,0.17961,-0.07045
-0.079686,-0.10997,-0.27483,-0.069567,0.18101,-0.06927
-0.080384,-0.10851,-0.27693,-0.069657,0.1824,-0.067902
-0.081115,-0.10684,-0.27903,-0.069706,0.1838,-0.066357
-0.081876,-0.10497,-0.28113,-0.069717,0.1852,-0.064649
-0.082666,-0.10293,-0.28323,-0.069695,0.1866,-0.062794
-0.083482,-0.10074,-0.28532,-0.069642,0.18801,-0.060808
-0.084321,-0.098416,-0.28742,-0.069564,0.18942,-0.05871
-0.085181,-0.095982,-0.28952,-0.069464,0.19083,-0.056518
-0.086059,-0.093463,-0.29162,-0.069348,0.19225,-0.054254
-0.086951,-0.090885,-0.29372,-0.069221,0.19367,-0.051938
-0.087853,-0.088273,-0.29583,-0.069089,0.19509,-0.049593
-0.088761,-0.085653,-0.29795,-0.068955,0.19652,-0.04724
-0.089672,-0.083052,-0.30007,-0.068827,0.19796,-0.044902
-0.090582,-0.080497,-0.3022,-0.068709,0.1994,-0.042601
-0.091486,-0.078012,-0.30434,-0.068606,0.20084,-0.040358
-0.092381,-0.075622,-0.30648,-0.068523,0.20229,-0.038195
-0.093262,-0.073353,-0.30865,-0.068466,0.20375,-0.036133
-0.094125,-0.071226,-0.31082,-0.068439,0.20521,-0.03419
-0.094968,-0.069262,-0.31301,-0.068446,0.20667,-0.032384
-0.095785,-0.067481,-0.31521,-0.068492,0.20815,-0.030733
-0.096574,-0.0659,-0.31743,-0.06858,0.20963,-0.02925
-0.097331,-0.064535,-0.31967,-0.068712,0.21111,-0.027949
-0.098054,-0.063398,-0.32193,-0.068893,0.21261,-0.026841
-0.098739,-0.0625,-0.3242,-0.069124,0.21411,-0.025934
-0.099386,-0.061848,-0.3265,-0.069406,0.21561,-0.025236
-0.099993,-0.061447,-0.32881,-0.069741,0.21713,-0.024751
-0.10056,-0.061299,-0.33115,-0.07013,0.21865,-0.024481
-0.10108,-0.061404,-0.3335,-0.070571,0.22018,-0.024425
-0.10156,-0.061758,-0.33588,-0.071065,0.22171,-0.02458
-0.10199,-0.062355,-0.33828,-0.07161,0.22326,-0.024942
-0.10238,-0.063184,-0.3407,-0.072204,0.2248,-0.025502
-0.10274,-0.064234,-0.34313,-0.072845,0.22636,-0.02625
-0.10305,-0.065491,-0.34559,-0.073531,0.22792,-0.027174
-0.10332,-0.066937,-0.34806,-0.074256,0.22949,-0.02826
-0.10356,-0.068553,-0.35055,-0.075018,0.23107,-0.029491
-0.10377,-0.070318,-0.35306,-0.075812,0.23265,-0.03085
-0.10395,-0.072207,-0.35558,-0.076634,0.23423,-0.032316
-0.10411,-0.074197,-0.35812,-0.077477,0.23582,-0.033869
-0.10425,-0.07626,-0.36067,-0.078338,0.23741,-0.035485
-0.10437,-0.07837,-0.36322,-0.079209,0.23901,-0.037142
-0.10448,-0.080498,-0.36579,-0.080086,0.24062,-0.038816
-0.10459,-0.082616,-0.36836,-0.080963,0.24222,-0.040483
-0.1047,-0.084694,-0.37094,-0.081833,0.24383,-0.042117
-0.10481,-0.086704,-0.37353,-0.08269,0.24545,-0.043695
-0.10494,-0.088619,-0.37611,-0.08353,0.24706,-0.045193
-0.10508,-0.09041,-0.3787,-0.084345,0.24868,-0.046586
-0.10525,-0.092052,-0.38129,-0.085132,0.2503,-0.047854
-0.10544,-0.09352,-0.38387,-0.085884,0.25192,-0.048974
-0.10567,-0.094792,-0.38645,-0.086597,0.25355,-0.049927
-0.10593,-0.095846,-0.38902,-0.087266,0.25517,-0.050695
-0.10624,-0.096664,-0.39159,-0.087889,0.2568,-0.051262
-0.10659,-0.097229,-0.39415,-0.08846,0.25843,-0.051615
-0.107,-0.09753,-0.3967,-0.088979,0.26006,-0.051741
-0.10745,-0.097555,-0.39925,-0.089441,0.26169,-0.051632
-0.10796,-0.097297,-0.40178,-0.089847,0.26333,-0.051282
-0.10853,-0.096753,-0.4043,-0.090194,0.26496,-0.050686
-0.10916,-0.095922,-0.40681,-0.090484,0.2666,-0.049844
-0.10985,-0.094806,-0.40932,-0.090715,0.26824,-0.048759
-0.11059,-0.093411,-0.41181,-0.09089,0.26988,-0.047434
-0.1114,-0.091747,-0.41429,-0.09101,0.27152,-0.045879
-0.11226,-0.089827,-0.41676,-0.091077,0.27316,-0.044103
-0.11317,-0.087666,-0.41921,-0.091096,0.27481,-0.042119
-0.11414,-0.085282,-0.42167,-0.091069,0.27645,-0.039945
-0.11515,-0.082699,-0.42411,-0.091002,0.2781,-0.037597
-0.11621,-0.079938,-0.42655,-0.090898,0.27975,-0.035097
-0.1173,-0.077028,-0.42898,-0.090764,0.2814,-0.032467
-0.11843,-0.073997,-0.4314,-0.090605,0.28305,-0.029731
-0.11958,-0.070874,-0.43383,-0.090428,0.28471,-0.026916
-0.12076,-0.067691,-0.43625,-0.090238,0.28636,-0.024048
